Title,Tags
"Do non-EU international speeding offences count lawfully for UK insurance declarations?","<united-kingdom><insurance>"
"Is copying from How to Draw books copyright infringement?","<copyright>"
"What happens to the third-person in a copyright-infringement?","<copyright><terms-of-service>"
"Transfer malice and intoxication defense?","<criminal-law>"
"Why hasn't civil asset forfeiture been ruled unconstitutional?","<united-states><constitutional-law><search-and-seizure><fifth-amendment><due-process>"
"Emote icon copyright or intellectual property","<copyright><intellectual-property>"
"Estate agents faking an offer on a property","<united-kingdom><real-estate><consumer-protection><fraud>"
"Can UPS really trademark the color brown?","<united-states><intellectual-property><trademark>"
"I accepted a package for a neighbor which damaged my property. Who is responsible?","<liability><germany><mail>"
"Does copyright cover the use of artwork in a video?","<copyright>"
"Was there ever a law that if someone sentenced to death survived their execution they would be released free?","<legal-history><capital-punishment>"
"I am a shareholder in a Private C-Corp, what are my rights?","<united-states><corporate-law><shareholders>"
"How to claim the copyright of the code written by me","<copyright>"
"Use of copyrighted character in software, as a joke","<copyright><intellectual-property><software><fair-use>"
"Is it fine to store files subjected with copyright privately on Google Drive?","<copyright><terms-of-service><legal-terms>"
"How to copyright 3D models","<united-states><copyright><intellectual-property>"
"How do I split the copyright from my employer?","<copyright><copyright-transfer>"
"What kinds of crimes do not affect persons or property?","<criminal-law><california>"
"Can a foreigner win small court claim in the US without appearing in court?","<united-states><small-claims-court><georgia><claims>"
"Is this opinion by the Wage & Hour Division, disallowing fines/salary deductions for lost & damaged property, generally applicable to US employers?","<united-states><employment><regulations>"
"Multiple claimants for a single act of deceit in UK law","<united-kingdom><civil-procedure><tort><claims>"
"What can I legally do with abandoned cars I found on property I recently bought?","<united-states><property><motor-vehicle><nebraska>"
"Can an employer legally confiscate property that they suspect to be illegal?","<employment><canada><property>"
"Does Mojang break the law with restrictions in their EULA for Minecraft?","<contract-law><internet><intellectual-property><licensing><eula>"
"In the US, who decides whether an offense is criminal or civil?","<criminal-law><civil-law>"
"Do ""watermarks"" on a video prove that the material is copyrighted?","<copyright>"
"Are lawsuit records publicly available?","<united-states><civil-law><court><foia>"
"How is ""defamation"" defined?","<united-states><libel><defamation>"
"In Pennsylvania is there more legal protection in forming a LLC as opposed to operating as sole proprietor?","<united-states><pennsylvania><landlord><rental-property><corporate-law>"
"Is there a legal risk in giving emergency first aid?","<united-kingdom>"
"Is it legal to download movies in Canada?","<copyright><canada><online-piracy>"
"Does the US Fifth Amendment only apply to criminal trials? Do any laws protect a person in civil court when testimony would implicate them in a crime?","<united-states><us-constitution><fifth-amendment>"
"What constitutes giving legal advice?","<united-states>"
"Is there any remedy for unnecessary insult by police in the course of their lawful duties?","<united-states><search-and-seizure><fourth-amendment><remedies>"
"Are jurors allowed to teach law to one another?","<united-states><jury>"
"A perimeter search damaging one's property (e.g. motor vehicle)","<perimeter-search><k9>"
"Is perimeter search without a warrant ever legal?","<search-and-seizure><fourth-amendment><perimeter-search>"
"Why case law quoted in support of X often rules against X?","<case-law>"
"How does the US constitution apply to aliens?","<united-states><us-constitution>"
"Are the opinions of a United States superior court public knowledge?","<united-states><court-records>"
"Which aspects of human-subjects research rules are actually laws rather than conventions?","<united-states><research>"
"How does the EC Regulation on Insolvency Proceedings address cooperation between between EU and non-EU insolvency courts?","<european-union><international><bankruptcy>"
"Under what circumstances could law enforcement hack a server?","<united-states><police><hacking>"
"Is my title part of my legal name or does it hold any legal meaning?","<name>"
"Why obtain two first degrees in law, when one suffices?","<legal-education>"
"What is it called when a country's laws apply to its citizens outside the country?","<terminology>"
"What precautions are lawyers obligated to take with digital communication security?","<attorney-client-privilege>"
"Government legal actions - civil or criminal?","<united-states><criminal-law><civil-procedure>"
"Is it illegal to put a license plate from another province on the front of your vehicle in Alberta?","<canada><traffic><license-plates>"
"What rights do travellers have against unreasonable customs officers?","<united-states><canada><england-and-wales>"
"How can ""intellectual property rights"" prevent the publication of fire safety information?","<united-kingdom><intellectual-property><safety>"
"Canada contract law on warranties","<contract-law><contract>"
"What rights does Tim Berners Lee have to the World Wide Web?","<internet><regulations>"
"How can I object to a traffic fine subsequently when I didn't know the formalities?","<traffic><belgium>"
"Status of a trademarked but public domain work of fiction","<intellectual-property><public-domain><trademark>"
"Is a DoB required to waive injury rights?","<privacy><liability><waivers>"
"How to authenticate text message, screenshot (and other electronic content) as evidence in court","<evidence><email><texting>"
"Can a customer claim background IP rights?","<contract><intellectual-property>"
"Is it legal to use counterfeit money as defense against burglars and robbers?","<money>"
"In UK: is it a requirement by the law to carry an ID","<united-kingdom>"
"Criminal law in the Vatican State","<criminal-law><reference-request>"
"What legal liability does one's participation on Stack Exchange carry?","<internet><liability>"
"Software Packaging laws","<software><antitrust-law>"
"Delaware County Code Case Verbiage","<property>"
"Does creating YouTube tutorials on how to solve questions from textbooks infringe copyright?","<copyright><fair-use>"
"Do any US laws restrict ownership?","<united-states><constitutional-law><property><ownership>"
"What Israeli laws are there concerning the word ""Nazi""","<freedom-of-speech><slander>"
"What is the law requiring a product to be labeled : ""This product is not manufactured by...""","<trademark>"
"Is there a minimum thresh hold for severity that must be met to take someone to court?","<criminal-law><civil-legal-system>"
"My pregnant wife is experiencing a lot of stress at work due to an incompetent manager. What are her rights?","<united-kingdom><employment>"
"Where to draw the line when it comes to data Copyright law","<copyright><data-ownership><copyfraud>"
"French law or regulation around review process for large construction.","<france><regulations>"
"Can my landlord (who recently bought the property) change the terms of breaking a month to month lease?","<united-states><residential-lease><landlord><breaking-the-lease>"
"Will getting court order and being evicted get a criminal record, therefore making future job endeavors problematic?","<united-kingdom><landlord><rent><england-and-wales>"
"Can a company be defined as the Data Controller?","<united-kingdom><data-protection>"
"Social Media and CC Licensing on copyrighted names or images","<copyright><licensing><trademark><social-media>"
"Am I breaching any laws/policies for publicly posting customer service interactions?","<privacy><terms-of-service><customer-service>"
"Exploiting online video games illegal, a tort, or allowable under the law?","<criminal-law><hacking><gambling><tort><computer-misuse-act>"
"What is purpose of a lawyer ""lawyering up?""","<lawyer><right-to-counsel>"
"Is there a defence of persecution by law?","<united-kingdom><common-law>"
"Signing over intellectual property rights in Ontario","<intellectual-property><ontario>"
"When, if ever, do you need license to read (and only read) copyrighted material in the USA?","<united-states><copyright><licensing>"
"Update: Our neighbor's fence is on our property and they want adverse possession","<real-estate>"
"Told by police that I'm being detained. No probable cause or statute/law given. Am I free to leave?","<criminal-law><constitutional-law>"
"If one invents a real life portal gun, can Valve sue them for copyright infringement?","<copyright><patents>"
"Are traffic signs on private property legally enforceable in Upstate NY?","<united-states><traffic><new-york><vehicle>"
"What are the legal risks associated with a business or organization that provides insurance for fare dodging?","<liability><insurance><ownership>"
"I was locked out of my company. Should I register a trademark and sue for infringement?","<copyright><branding>"
"Is there a law in the UK that makes possession of specific publications illegal?","<criminal-law><united-kingdom>"
"Can UK citizens claim common law rights in a UK court, and what would happen if they did?","<united-kingdom><common-law><court>"
"Is it possible to learn who has a copyright? (USA)","<united-states><copyright>"
"Authority to enforce a law after it expires in New York","<united-states><new-york><rent>"
"How can a court avoid creating precedent?","<united-kingdom><australia><common-law><precedent>"
"Is there a copyright on a license agreement","<copyright><licensing>"
"Does an absolute discharge result in a criminal record?","<criminal-law><england-and-wales>"
"Under which law the person who commits a crime on the moon gets prosecuted?","<international>"
"If a court witness self-implicates are they automatically charged?","<criminal-law><evidence><rules-of-court><self-incrimination>"
"What happens when two conflicting laws both say ""notwithstanding any other provision of law...""?","<statutory-construction>"
"Why might Martin Shkreli's lawyer announce to the public that he's silencing him?","<united-states><criminal-law><lawyer><public-relations>"
"Rubik's cube image rights","<licensing><software><rights>"
"UK: Is it legal to secretly audio record a meeting or a phone call? Is it possible to use such recording in court?","<united-kingdom><employment><european-union><evidence><rules-of-court>"
"Is urban exploration legal? Even if so, should I do it?","<trespass>"
"How is the following law about animal abuse in New York interpreted?","<united-states><new-york>"
"Youtube Ad Revenue + Guitar tutorial video - Can I make ad revenue from teaching copyrighted guitar songs?","<copyright>"
"Can sharing YouTube links violate copyright laws?","<copyright><terms-of-service>"
"Obergefell and its implications on other family rights","<united-states><us-supreme-court><marriage><first-impression>"
"Is it illegal to sell a spell online?","<united-states><freedom-of-speech>"
"Is contributory ""publication"" a defense against libel?","<united-states><libel>"
"When is cursing illegal in the U.S.?","<united-states><criminal-law><freedom-of-speech>"
"Does interpreting a law differently violate equal protection?","<united-states><us-constitution><punishment>"
"Are there doctrines of contract law that limit potentially open-ended liability?","<contract><liability><case-law>"
"What kind of lawyer should I speak with about getting out of a lease on the basis of breach of contract?","<residential-lease><breaking-the-lease>"
"What type of lawyer do i need for suing the state?","<constitutional-law><family-law><minor><oregon><public-law>"
"Is the California court ruling that coffee can increase cancer risk justified?","<california><civil-procedure><health><safety>"
"Going to court after agreeing to multiple dispute resolutions","<united-kingdom><contract><business><court>"
"Who owns copyright of video gameplay captures?","<copyright><licensing><fair-use><youtube>"
"Has the legal status of Jesus Christ every come up in court?","<international><religion><reference-request>"
"Is the current Israel/Gaza conflict ""war"" or ""law enforcement""?","<international>"
"Employer tuition assistance clawback upon resignation","<united-states><employment><california>"
"Copyright for re-scored tune that was out of copyright","<copyright>"
"Buyers missed closing date due to delay in the sale of a contengency property -- What happens to the deposit?","<united-states><contract-law><contract><real-estate>"
"When will desuetude apply to Julian Assange's bail violation in U.K. law?","<arrest><bail><politics>"
"Legality of manual counterattacks vs counterattacks executed autonomously by a self-defense bot","<united-states><internet>"
"Is there a state where ignorance of law is an excuse?","<eula>"
"How do courts redress jury decisions when evidence of jury bias is present?","<insurance><jury><judge><civil-judgment>"
"I have rewritten the library in a different language than the original. If I publish it under my name do I infringe the copyright law?","<copyright><software>"
"How can laws against discrimination be enforced?","<canada><rental-property><discrimination>"
"copyrights, public domain and subtitles","<copyright><fair-use><public-domain>"
"copyright, fair use and online dictionaries/translations/word list","<copyright><fair-use><online-piracy>"
"Guidelines to claim right to use physical force as self defense?","<united-states><self-defense>"
"Is the law of unjust enrichment based on an 'absence of basis' or 'unjust factors' approach?","<united-kingdom><england-and-wales><common-law><unjust-enrichment>"
"What laws apply to transgendered individuals using toilets and locker rooms?","<united-states>"
"What are the rights of the creditors of ""nondischargeable"" debts after a bankruptcy?","<new-york><bankruptcy>"
"Is it legal to program a published game for educational purposes (and put the source code on GitHub)?","<united-states><intellectual-property>"
"Why do municipalities keep laws on the books that are invalid?","<united-states><lawyer><preemption>"
"Is rent acceleration legal in Texas?","<residential-lease><texas><real-estate><taa>"
"How can one go about amending the law?","<texas><sublease><legislature>"
"E-Z Pass violation code and law description?","<united-states><traffic><fees>"
"Can I break a trademark word into two terms and use it for my products?","<copyright><internet><trademark>"
"How fast can lawmakers go from ideas to laws?","<united-states><parliamentary-procedure>"
"Author rights and math exercises found on books","<patents><authorship>"
"Website liability for user contributed content that may be unlawful?","<internet><liability><terms-of-service>"
"How can felons be denied Constitutional rights?","<united-states><us-constitution><second-amendment>"
"Public intoxication on a licenced property","<canada><police><alcohol>"
"Quebec language law and ""French First"" requirement","<canada><business><software><employment>"
"Failing to mention when questioned something you later rely on in court","<united-kingdom><criminal-law><rights><arrest><self-incrimination>"
"Are there laws requiring the release of PII to participate in wall climbing in Utah?","<united-states><liability><utah><sport><safety>"
"When does a trademark become enforceable?","<united-states><trademark><intellectual-property>"
"Michelle Carter the person who urged a man to commit suicide sentenced to 2.5 years in prison. Is this constitutional?","<criminal-law><us-constitution><massachusetts>"
"Petition or Motion: Finding practical court procedures and rules","<united-states><rules-of-court>"
"Can non-lawyers help people study law and do small claims?","<united-states><california><texas><small-claims-court><unlicensed-practice>"
"What would happen if copyright were extended (almost) indefinitely?","<united-states><copyright>"
"Is there a (preferably free) way to search small claims court records in the UK?","<united-kingdom><small-claims-court>"
