Title,Tags
"How do Canon's pricing tiers work with new models?","<canon><equipment-recommendation>"
"What types of filter cannot be emulated by post-processing?","<filters><post-processing>"
"What are the best methods for cleaning really dirty lens elements?","<lens><cleaning><maintenance><old-lenses>"
"Is it better to have one large memory card or several smaller ones?","<memory-card><memory-card-size><risk>"
"Best way to import and save when shooting in both RAW and JPEG?","<software><raw><jpeg><picasa>"
"How often should memory cards be formatted?","<memory-card><data-corruption>"
"How can color temperature be measured using a digital camera?","<white-balance><gray-card>"
"In Auto white balance, why the reference is always taken as neutral colors like gray or white instead of other colors like orange or red?","<white-balance><color-correction><camera>"
"How do I capture artificial light sources better?","<exposure><low-light><indoor>"
"How to find “lost” graduated/radial/brush filter pins in Lightroom?","<lightroom>"
"What are techniques for enhancing visibility of photos under natural, outdoor daylight?","<lighting><color><color-management><white-balance><natural-lighting>"
"When and why should I consider buying a speedlight/external flash?","<flash><off-camera-flash>"
"photo using no flash","<canon><flash><digital><low-light>"
"Why no aperture control with Nikon 55mm f/2.8 AI-s on Nikon D3200","<nikon><old-lenses><lens-mount><macro-lenses><nikon-d3200>"
"Photography: the technical side","<lens><equipment-recommendation><canon><camera-basics><camera-recommendation>"
"What is shutter latency in a Phase One medium format camera?","<shutter><medium-format><phase-one>"
"Should I buy a Canon 55-250mm lens or 70-300mm for my Rebel T3i?","<lens><canon><dslr><digital>"
"What are the advantages of leaving an ND filter on a lens at all times?","<filters><neutral-density>"
"Where should I position two cameras in order to compose a single stitched image?","<panorama><image-stitching>"
"How to remove write protection from MicroSD","<software><sdcard>"
"Why is there a grid pattern of darker pixels in this twilight sky flat field?","<sensor><astrophotography><artifacts>"
"Can a Canon 100-400 EF lens with damaged AF be repaired?","<lens><canon><repair><equipment-damage>"
"How can I fix a Nikon DX 18-135mm with an aperture stuck open?","<lens><nikon><aperture><repair><diy>"
"In Lightroom, how can I move a set of filtered images preserving the folder order?","<lightroom><workflow>"
"How can I evaluate the colour accuracy of my photos?","<color><color-management><color-correction>"
"How does the power of a flash relate to the duration of the flash pulse?","<flash><hotshoe-flash><high-speed>"
"Is the Nikon D5100 really better than the D200?","<equipment-recommendation><nikon-d5100><technology-generations><market-segments>"
"How do I get rights to pictures someone has taken of me?","<legal><copyright>"
"Why are colors different between RAW and JPEG when both are viewed in Lightroom?","<raw><color><jpeg>"
"Can you sell a photo of a hotel building or a sign of a public market?","<digital><legal><selling>"
"How to prevent commercial use of a photo?","<legal><copyright><commercial-photography>"
"How do I generate high quality prints with an ink jet printer?","<prints><ppi><dpi><ink-jet><tonal-range>"
"How do popular free RAW editor/converter compare to each other on Windows?","<software><post-processing><raw><photo-editing><windows>"
"How can I take crisp sharp shots without an expensive lens?","<dslr><sharpness>"
"What does UV coating do for a flash tube?","<flash><studio-lighting><uv>"
"How can I determine the minimum shutter speed to avoid blur from camera shake?","<image-stabilization><shutter-speed><sharpness><camera-shake>"
"Can I publish photos taken in public legally?","<legal><copyright>"
"What are general rules for ISO settings?","<camera-basics><exposure><iso>"
"Should I purchase a second-hand Canon 40D or a new Canon 1000D?","<equipment-recommendation>"
"How should a DSLR camera, lens, and battery be stored?","<dslr><storage><equipment-damage>"
"Weird artifacts when using Tmax 100 for black-and-white reversal processing","<film><developing><darkroom>"
"Nikon D90 light meter broken or not being exposed?","<nikon><troubleshooting><repair><metering><nikon-d90>"
"Why does histogram not show color of object more strongly?","<color><spectrometer>"
"What lens/focal length for whale watching","<lens><canon>"
"Does any particular digital sensor size have an advantage for projection?","<sensor-size>"
"What's the simplest way to convert camera raw to jpeg?","<adobe-camera-raw><raw-vs-jpeg>"
"Samsung Digimax S700 won't work with not fully charged batteries","<battery><compact-cameras><battery-drain><samsung>"
"Do I deserve credit for photos I took for work?","<legal><photographers-rights>"
"1 Inch 20MP sensor vs 1/2.3"" 12MP sensor?","<equipment-recommendation>"
"Why is this aerial picture of an airplane in flight not blurry?","<shutter-speed><blur><motion-blur><aerial-photography><motion>"
"What is the optimal ""default"" aperture value in AV mode?","<aperture><shutter-speed>"
"What characteristics make a digital sensor good?","<image-quality><sensor><body><camera-design>"
"How can I capture images from two cameras simultaneously, directly to my Mac?","<tethering><macintosh><stereoscopy>"
"Should Canon 5D mk II autofocus be accurate enough for a f/1.2 lens?","<canon><autofocus><canon-5d-mark-ii>"
"How to set the starting number for filenames on a SD card with a Sony camera?","<memory-card><sony><sdcard><filenames>"
"How can I change colour of reflection/shadows to blue, to match the water?","<post-processing><photoshop><photo-editing><image-manipulation><shadows>"
"How does Depth of Field change when changing distance to account for cropped sensor?","<depth-of-field><cropped-sensor><full-frame>"
"Camera lens or megapixel value: which defines the quality and clarity of the picture?","<lens><camera-recommendation><megapixels>"
"What storage solutions are there for working with large volumes of digital photo data?","<storage><curation>"
"What is a macro lens?","<lens><macro><terminology>"
"Recommended cheap and fast SDHC USB card reader?","<equipment-recommendation><accessories><usb><card-reader>"
"Third party wired remote - Good bang for the buck or a nightmare?","<remote><third-party>"
"How to mimic Olympus' dramatic tone filter?","<reverse-engineering><olympus><contrast><rawtherapee>"
"Shutter speed and overexposure","<exposure><long-exposure><exposure-compensation><overexposure>"
"Did the quality of early digital cameras vary by the type of manufacturer?","<digital><history>"
"How to create high contrast lighting on a face?","<lighting><portrait><lighting-basics>"
"How to remove vignetting and color cast from wide angle lens?","<color><wide-angle><color-correction><lens-correction>"
"Do I need a special kind of camera to take good photos of falling autumn leaves?","<equipment-recommendation>"
"Issues printing with Canon Pixma Pro 100 - paper size","<canon><printing>"
"Are there cameras that take photos capturing NIR, Visible and UV light?","<sensor><infrared><uv>"
"What are the differences between these two Nikkor 70-300 lenses?","<lens><equipment-recommendation>"
"Remove lightroom from second monitor","<lightroom><software><adobe>"
"Why are my low light photos noisy /blurry, but Alien is perfect?","<noise><movie>"
"Why do Canon 7D RAW files come up colorless in Canon DPP?","<software><raw><troubleshooting><canon-7d><canon-dpp>"
"Is there any difference between using a full manual lens for Nikon F-mount or using lens for another mount (say m42) with an F-mount adapter?","<nikon><manual-focus><old-lenses><lens-adapter><manual-mode>"
"What can you accomplish portrait-wise with a small softbox?","<portrait><indoor><softbox>"
"Does Canon make an L series lens with a plastic lens mount?","<lens><canon><lens-mount><lens-construction><bait-and-switch-scam>"
"How can I fire a single canon 430ex flash remotely from a Canon 6D camera?","<equipment-recommendation><canon><off-camera-flash><wireless-triggers><triggers>"
"When is a 180° split focusing screen better than a 45° one?","<manual-focus><focusing-screen>"
"How do I disable autofocus on my Nikon with a Sigma 10-20, which has no manual focus switch?","<nikon><autofocus><camera-settings><manual-focus><sigma>"
"High-speed flash with Tumax DPT586 AFZ-P: Why not manual mode?","<flash><hotshoe-flash><manual-flash>"
"Can the sharpness of the lens be evaluated with no relation to the DSLR?","<lens><nikon><sharpness><reviews>"
"How can I force Lightroom to export metadata for all photos?","<software><lightroom><metadata>"
"How to Calibrate a Monitor Without Hardware","<software><display-calibration>"
"Why am I getting a slow shutter speed with Child mode on Nikon D3100?","<nikon><shutter-speed><nikon-d3100><children><scene-modes>"
"What exposure settings are best for shooting gym competitions at night?","<nikon><camera-settings>"
"How does TTL flash work in manual exposure mode?","<flash><exposure><manual-mode><ttl>"
"What are my options for a wide angle lens for a DX format camera like the Nikon D90?","<lens><equipment-recommendation><nikon><wide-angle>"
"What is a good 360 degree camera?","<equipment-recommendation><sony><360-panorama>"
"How resistant is the Canon 7D + 50mm f/1.8 II in light rain?","<canon-7d><weather>"
"Will the Canon T1i  with EF kit zoom lens be good for indoor sports?","<canon><kit-lens><sports><indoor>"
"What are the factors that cause colour shifts in cross processed film?","<film><developing><alt-process><cross-processing>"
"What do I need to know to select a Nikon-fit macro lens?","<lens><equipment-recommendation><nikon><macro>"
"Do TTL flashes always ""count"" as a single pre-flash?","<flash><off-camera-flash>"
"What is the legal consensus on ""pinning"" photos using Pinterest?","<legal>"
"Sony a7 raw files converted to DNG won't open in non-Adobe applications","<raw><sony><dng><adobe-camera-raw><zeiss>"
"How much skill and effort (in the process of taking a photo) is needed to have copyright over it?","<copyright><self-portrait>"
"Would I get more benefit from buying a new lens to go with a new camera body?","<lens><kit-lens><nikon-d70><nikon-d3300>"
"Looking for features on entry-level DSLR cameras","<dslr><camera-controls><nikon-d70>"
"What colour space does Adobe Lightroom use in the Develop Module?","<lightroom><image-quality><workflow><monitors><color-spaces>"
"Why does holding the focus and recomposing also affect the brightness of my photo?","<exposure><autofocus><metering><auto-exposure-lock>"
"Is it possible to make a photo of a plane at cruise altitude with this zoom?","<zoom><superzoom><image-plane><airplanes>"
"Does using multiple smaller memory cards decrease the probability of losing data?","<memory-card><data-corruption>"
"How to identify slide/negative scanners that produce RAW files?","<equipment-recommendation><raw><film><slides><scanner>"
"Are the stops of the dynamic range of a cameras sensor the same as the stops the light meter shows?","<sensor><dynamic-range>"
"How can you calculate sensor size?","<sensor-size>"
"Photo printers versus fine art printers (giclee)?","<printing>"
"Is my tamron lens VC (image stabilisation) working properly","<long-exposure><image-stabilization><blur><camera-movement>"
"All images are out of focus with pinhole body cap","<pinhole-cameras>"
"My Canon raw files were saved as CR0, and not as CR2","<canon><raw>"
"How yongnuo speedlite 685 for Canon can flash using an external battery, it's PB3000II?","<battery><hotshoe-flash><yongnuo><external>"
"Why do mirrorless cameras have poorer autofocus that DSLRs in general","<dslr><autofocus><focus><mirrorless>"
"Which intervalometer for time-lapse astrophotography will work with a Canon 450D?","<equipment-recommendation><astrophotography><timelapse><canon-450d><intervalometer>"
"How can one deal with midday light in street photography?","<light><sunlight><street-photography>"
"Is there a way to use the Nikon D300's timer for more than 999 exposures?","<nikon><timelapse><nikon-d300>"
"Can I use old Pentax lenses on newer Pentax DSLRs?","<lens><pentax><old-lenses><compatibility><k-mount>"
"What are the differences between Picasa and Lightroom, other than price?","<software><lightroom><workflow><picasa>"
"Can you suggest an external microphone for a Canon EOS 7D with video recording?","<dslr><video>"
"What are M42 prime lenses?","<lens><canon><old-lenses><canon-550d>"
"Street Photography: Can you take pictures on the street and enter them in contests?","<legal><street-photography><model-releases>"
"What is a good Canon lens to take portraits?","<lens><equipment-recommendation><canon><portrait>"
"Is the format for the distortion and chromatic aberration correction of µ4/3 lenses documented?","<software><open-source><micro-four-thirds>"
"Is it possible to mount Pentax lenses on Sony NEX with an adapter?","<pentax><adapter><sony><old-lenses><lens-mount>"
"Is there a difference between taking a far shot on a 50mm lens and a close shot on a 35mm lens?","<lens><focal-length><sensor-size><perspective><subject-distance>"
"How does refocusing in a dual lens work?","<focus><computational-photography>"
"How is a lens distortion model performed?","<optics><distortion>"
"What is the safest way to transport a teleprime lens during backpacking and flying?","<lens><equipment-protection><transport>"
"When to use exposure delay?","<lens><exposure><image-stabilization><self-timer>"
"How can I take a long-time exposure of water without a grey filter?","<filters><long-exposure><water>"
"How do you use Kodak Color Control Patches for photo color/tone restoration?","<post-processing><color-management><color-correction>"
"If I'm happy with the speed, do I really need a faster class 10 or 30MB/s card for my DSLR?","<image-quality><memory-card><write-speed>"
"Is it possible to add haze to a portrait shot?","<post-processing><technique><portrait><haze>"
"What is the proper exif tag to mark a lens as a fisheye?","<metadata><panorama><fisheye><exiftool>"
"What to buy first after getting the first DSLR?","<equipment-recommendation><accessories>"
"Is a 50mm f/1.8 or a 55-200mm f/4.5-5.6 a better lens for portraits, and why?","<lens><equipment-recommendation><canon><portrait>"
"After 2 years of amateur photo, buy a new body or a great lens?","<lens><equipment-recommendation><body>"
"For a point-and-shoot travel camera, what features matter the most?","<equipment-recommendation><travel><gps><photography-basics>"
"Slower VR lens vs faster non VR, which one is better for hand held in low light?","<lens><low-light><image-stabilization>"
"What types of digital cameras are out there?","<digital><camera-basics><body><camera-types>"
"Is the used Nikon Nikkor 18-200mm lens I bought broken?","<lens><nikon><zoom><troubleshooting>"
"Why does the camera default to ISO 400 in auto ISO mode with flash?","<flash><iso><auto-iso>"
"Is it possible to sync title and description from Flickr to Lightroom?","<software><metadata><lightroom-3><flickr>"
"What algorithms and values does Lightroom use for sharpening for print and for screen?","<printing><lightroom-3><display><sharpening>"
"How can I maintain camera stability without a tripod?","<technique><night><shooting-technique><camera-shake><hand-held>"
"Where can I find a ""bulb ramping"" intervalometer which will work with a Canon T3i?","<equipment-recommendation><timelapse><intervalometer><bulb-ramping>"
"How can I prevent photos losing vibrancy when printed?","<printing><color-management>"
"Will these two accesories work together for a ""Macro"" photography experience?","<equipment-recommendation><flash><macro><accessories><extension-tubes>"
"What should I buy as my first (and initially only) lens to go with a Canon 60D?","<lens><equipment-recommendation><canon-60d>"
"What are the recommendations for getting best color matching when using a photolab?","<color-management><printing><photolabs>"
"Does the zoom head position of a flash matter when shooting through an umbrella?","<flash><lighting><umbrella><light>"
"Have a Nikon 18-200 VR lens ..want to buy a new lens for super DoF","<lens><nikon><depth-of-field>"
"How to fix an image sensor damaged by long sun exposures?","<sensor><repair><sun>"
"How do Cokin and Lee filter systems compare to each other?","<dslr><wide-angle><filters>"
"How long should a lens last?","<lens><maintenance>"
"What is a great portrait lens for Nikon (under $1000)?","<lens><equipment-recommendation><nikon><portrait>"
"How important is optical zoom in snapshot cameras?","<point-and-shoot><zoom><camera-recommendation>"
"Can I use the lens from Canon AE-1 on a Canon EOS DSLR, with an adaptor maybe?","<lens><canon><lens-mount><lens-adapter>"
"Can anyone show me an example of Zoom Creep on Nikkor lenses?","<lens><nikon><zoom><zoom-creep>"
"Do vibration-resistant lenses need tripods for ultra-sharp landscapes?","<lens><tripod><landscape><image-stabilization>"
"How do I select a good mid-range tripod for my Nikon D90?","<equipment-recommendation><nikon><nikon-d90><tripod>"
"Are manual-focus Tamron lenses from 1985-1999 compatible with my Nikon D5100?","<lens><nikon><tamron>"
"Will I miss any features of Lightroom 3 if I already have Adobe Photoshop Extended CS 5.5?","<software><lightroom-3><noise-reduction><photoshop-cs5><adobe>"
"Is it min-max aperture range on Nikkor Lens label?","<lens><nikon>"
"How to check if Nikkor lens has IF feature?","<lens><nikon><internal-focus>"
"What is the difference between these similarly-named Canon macro lenses?","<lens><canon><macro>"
"Do I need to calibrate my monitor to match my printer?","<printer><color-management>"
"Panasonic lens autofocus does not work with Olympus bodies?","<autofocus><panasonic-lumix>"
"Is there a mobile app that can simulate the Canon bluetooth remote?","<canon><remote>"
"70-200mm lens: Canon or Sigma? f/2.8 or f/4?","<lens><canon><telephoto><sigma><lens-recommendation>"
"Does lens metadata from crop-sensor cameras factor in the crop?","<metadata><focal-length><cropped-sensor>"
"Why don't professional cameras have a preview for shutter speed in live view?","<exposure><shutter-speed><live-view><preview>"
"How do I best use a pop-up flash for indoor birthday parties?","<flash><camera-settings><popup-flash><indoor><children>"
"Can I use macro extension tubes with a non-manual lens?","<lens><macro><extension-tubes>"
"Is high Chromatic Abberation typical with the Pentax f/1.8 50mm lens?","<lens><pentax><artifacts><chromatic-aberration>"
"Is it possible to infer that an image is a photoshop if only one has ""Original Transmission Reference"" field?","<photoshop><metadata>"
"Need brighter flash. Shooting with Polaroid 600SE.","<flash><film><brightness><polaroid><instant-camera>"
"Doesn't the spread of photographs on social media fall under copyright infringement?","<legal><web><copyright><sharing>"
"Where can I find tables of common shutter speed and aperture values?","<aperture><shutter-speed><calculations>"
"Which of my lenses to choose for shooting the Milky Way? 17mm 2.8 or 10mm 4.5?","<lens><aperture><night><stars><milky-way>"
"Is it possible to get an interval precise up to 2 decimal places using a (software) intervalometer?","<canon-550d><timelapse><intervalometer>"
"dropped a new fuji x100s","<equipment-damage><fujifilm><maintenance><fujifilm-x100>"
"Is there a free application which can apply adobe Lens Correction Profile (.lcp) files?","<post-processing><distortion><software-recommendation><open-source>"
"Do you keep all of your photos?","<file-management><storage>"
"How to maximise the impact of car headlight trails in long exposure","<long-exposure>"
