Title,Tags
"Can a President of the United States be arrested for previous crimes?","<united-states><criminal-law><president>"
"Can I legally sleep in the street in France?","<france>"
"Management company's landscaping team are working too much ... what can I do?","<landlord><wisconsin><noise>"
"Who enjoys freedom of the press?","<us-constitution>"
"How to prove I live in a specific address?","<united-states><contract-law><common-law>"
"Liability for damage in rendering aid in case of mistaken danger?","<england-and-wales><damages><good-samaritan>"
"Handling user feature requests","<intellectual-property><disclaimers>"
"Constitutional Law - What is ""the obligation of contracts""?","<united-states><contract-law><constitutional-law><virginia>"
"Does legality of an computerized action depend on user location or computer location?","<united-states><international>"
"Selective Service Registration Requirements and Transgender Persons","<united-states>"
"Do I need a physical address to get a driver's license?","<driving><colorado>"
"I'm a US citizen opening a business in the EU: where do I file taxes?","<united-states><tax-law><european-union>"
"Estate agents faking an offer on a property","<united-kingdom><real-estate><consumer-protection><fraud>"
"Can UPS really trademark the color brown?","<united-states><intellectual-property><trademark>"
"Does copyright cover the use of artwork in a video?","<copyright>"
"Was there ever a law that if someone sentenced to death survived their execution they would be released free?","<legal-history><capital-punishment>"
"Partially Paid by US entity under B1/B2 Visa or Visa waiver. Is it legal?","<united-states><european-union><visa><compensation>"
"Is Unsplash a liability trap?","<copyright><intellectual-property>"
"1000-year trust? (fictional)","<wills><trusts-and-estates><estate-planning>"
"Who can initiate a criminal investigation in Canada?","<canada>"
"Use of trademark in personal email alias","<united-kingdom><trademark><england-and-wales><email>"
"Do international sanctions have an impact on Open Source Software?","<international><open-source-software><sanctions>"
"If Statutory Instruments are used to enact Acts of Parliament, are their powers bounded?","<united-kingdom><secondary-legislation>"
"On what basis did the UK courts prevent the media from publishing stories on Philip Green's behaviour?","<united-kingdom><defamation><non-disclosure>"
"Does Unity's ""Reference Only"" license allow anything that copyrighted publication would not?","<copyright><licensing>"
"Confiscation of cellphones in public schools","<contract-law><civil-law><theft>"
"Could one become stateless by first renouncing one's native citizenship, and then having one's naturalization revoked?","<fraud><immigration><citizenship><human-rights><dual-citizenship>"
"Can I release all my copyrighted works into the public domain upon my death?","<united-states><wills><public-domain>"
"What would be the consequence of unpaid debt to a French company to a British person?","<united-kingdom><debt><france>"
"Drug-testing on background","<employment><privacy><corporate-law><workplace><right-of-publicity>"
"What are the consquences of the Martin Act?","<new-york><fraud>"
"Is it legal to mug someone for keys if they refuse to let you leave their locked house?","<property><australia>"
"Is it legal for a restaurant to not accept cash?","<united-states><virginia><legal-tender>"
"Buyers have changed closing dates multiple times, costing us nearly $5000 in additional costs -- what can we do?","<real-estate>"
"FOIA request and Commercial use - Sales Tax info","<commerce><foia>"
"Buyers missed closing date due to delay in the sale of a contengency property -- What happens to the deposit?","<united-states><contract-law><contract><real-estate>"
"What is the difference between Common Law and Civil Law in the U.S.?","<united-states><civil-law><common-law>"
"Contract Law: Company gets Aquired","<united-states><contract-law>"
"How is it realistic that a buyer would fail to communicate some feature of a product needed by the buyer, to a seller?","<contract-law>"
"What if you follow the kidnappers' instructions to not talk to police?","<criminal-law><liability><police><obstruction>"
"Will I have problems if I accept two job offers in two different EU countries?","<contract><european-union><germany><france><visa>"
"Differences in assault","<united-states><united-kingdom><assault><definition>"
"Is dubbing a YouTube video in another language illegal?","<copyright>"
"Can ""Double Jeopardy"" be a loophole for murder?","<double-jeopardy>"
"How does the US constitution apply to aliens?","<united-states><us-constitution>"
"What jurisdiction does an IP address fall under?","<international><jurisdiction><internet>"
"Are forum users who establish their identity more entitled to protection from libel?","<libel><internet>"
"What are the legal repercussions of taking a stranger's picture in public?","<united-states><privacy><right-of-publicity><photography>"
"Can you be bound to an unsigned contract even though services are rendered informally?","<contract><contract-law><intellectual-property>"
"How is ""defamation"" defined?","<united-states><libel><defamation>"
"Are there any remedies for abusive or insulting behavior by agents executing a search warrant?","<united-states><search-and-seizure><fourth-amendment><remedies>"
"Impact of loser pays vs American rule","<comparative-law><legal-fees>"
"What is stare decisis?","<united-states><common-law><legal-terms><precedent>"
"The difference between libel and slander","<libel><slander>"
"Does ""furtherance of a crime"" exception to attorney–client privilege apply if the attorney is unsure?","<criminal-law>"
"In Pennsylvania is there more legal protection in forming a LLC as opposed to operating as sole proprietor?","<united-states><pennsylvania><landlord><rental-property><corporate-law>"
"Is there a legal risk in giving emergency first aid?","<united-kingdom>"
"What happens if the Indonesian Constitutional Court rules in favor of an executed person?","<criminal-law><indonesia><capital-punishment>"
"Does SB-1341 prohibit educational research entirely?","<united-states><education><research><us-senate>"
"How to handle an issue not covered by the renter's agreement?","<landlord><rent><contract>"
"Earliest Law Review","<legal-education><legal-history><law-review>"
"How far does fair-use apply for a source that contains several critiqued resources?","<copyright><european-union>"
"Is it legal to download movies in Canada?","<copyright><canada><online-piracy>"
"Who has the right of way at an intersection next to a parking lot in Canada?","<canada><traffic>"
"Implications with states that classify traffic infractions as misdemeanors","<united-states><traffic>"
"How can a jury know about jury nullification?","<jury-nullification>"
"Drinking and Driving","<united-states><driving><california>"
"Does the US Fifth Amendment only apply to criminal trials? Do any laws protect a person in civil court when testimony would implicate them in a crime?","<united-states><us-constitution><fifth-amendment>"
"What constitutes giving legal advice?","<united-states>"
"Liability for damages in the U.S. for finding and disclosing ""0-day"" computer exploit","<united-states><hacking>"
"Is it possible to legally prohibit someone from linking to specific pages on your website?","<copyright><contract>"
"Relicensing software under GPLv2+ without all contributors","<copyright><licensing><gpl>"
"What is a Kangaroo Court?","<terminology>"
"Is there any remedy for unnecessary insult by police in the course of their lawful duties?","<united-states><search-and-seizure><fourth-amendment><remedies>"
"What resources are available to a pro se litigant?","<united-states><pro-se><litigation>"
"Are jurors allowed to teach law to one another?","<united-states><jury>"
"Do you need a driver's license to travel in the U.S.?","<united-states><driving>"
"A perimeter search damaging one's property (e.g. motor vehicle)","<perimeter-search><k9>"
"Is perimeter search without a warrant ever legal?","<search-and-seizure><fourth-amendment><perimeter-search>"
"Does a divorced/widow(er)ed person under the age of 20 in Thailand retain sui juris?","<marriage><minor><sui-juris>"
"Are US jurors always free to speak about the trial?","<united-states><jury>"
"Is online gambling illegal in the United States?","<united-states><gambling>"
"Which jurisdiction applies in a vessel?","<jurisdiction><international>"
"Legal definitions in the United States","<united-states><criminal-law><common-law><contract-law><corporate-law>"
"What is ""unjust enrichment?""","<liability><restitution>"
"Drinking (alcohol) in the passenger seat/backseat of a car/taxi in the States","<united-states><traffic><alcohol>"
"Is it legal in the UK to give different prices to different users, for price optimisation, using A/B testing","<european-union>"
"Power of attorney (UK) for parent in delirious state","<united-kingdom><power-of-attorney>"
"What kind of secrecy can be obtained by hiding an organization's EIN (tax number?)","<united-states><tax-law><non-profit><north-carolina>"
"Defective motion on its face - does judge deny, dismiss, or strike it (without hearing the motion)?","<civil-procedure><due-process>"
"Can the original price mentioned in a discount be anything?","<advertisements>"
"What argument supports a right to bear arms but denies a right to bear nuclear weapons?","<us-constitution><weapons><second-amendment>"
"What are consequences for defendant failing to meet orders of civil court?","<civil-law><british-columbia><civil-procedure><civil-judgment>"
"Is web scraping content from the web illegal ?","<copyright><terms-of-service>"
"If one person on a phone said they would record the call, do I need to tell them that I record the call if I decide to do so?","<united-states><privacy>"
"Can the President be removed from office if he is deemed, by competent authority, to be unfit to carry out his duties?","<us-constitution>"
"What are the laws regulating practical polygamy in US?","<united-states><marriage>"
"Who owns copyright of Chaplin's movies (The Kid)","<copyright>"
"Am I liable if trespassers on my private property injure themselves?","<united-states><liability><georgia><trespass>"
"Legal issues of a website such as [businessname]sucks.com","<copyright><internet><trademark><defamation>"
"Is citing precedent official in the US court system?","<united-states><precedent>"
"is Comcast a utility? do they have a legal right to access utility easements?","<united-states><internet><colorado><easement>"
"How is 14th amendment applicable to tourists and illegal immigrants?","<constitutional-law><us-constitution>"
"What is the meaning of “and subject to the jurisdiction thereof” in the 14th amendment?","<us-constitution><fourteenth-amendment>"
"Is 18 USC §911 (false claim to US citizenship) still considered constitutional?","<united-states><constitutional-law><immigration><freedom-of-speech>"
"Which clauses of the Magna Carta are still in force in Canada?","<canada><magna-carta>"
"I fancy myself an amateur lawyer. Can I represent someone in court?","<united-states><unlicensed-practice><legal-representation>"
"Employer Added Wife to Insurance, Now They Retroactively Voided Her Coverage","<health-insurance><employer>"
"What is the legal standard of proof required for US citizenship?","<united-states><citizenship><burden-of-proof>"
"Minor in violation of curfew on his property","<texas><minor><curfew>"
"Are you allowed to transcribe a copyrighted manuscript?","<copyright>"
"In UK legislation, what does ""reasonable grounds to suspect"" mean?","<united-kingdom><privacy><customs-law>"
"Is it legal to travel using a shipping container?","<international><shipping>"
"Can a change in interpretation of the 14th amendment apply only to future births?","<united-states><immigration><citizenship>"
"Is ""Sabrina"" child pornography?","<first-amendment><child-abuse><pornography>"
"Confirming a new vice-president","<united-states><us-constitution><president><vice-president>"
"Transcribing Ancient Manuscripts from Around the World","<copyright>"
"Can typical US employers legally fire green card holders for refusing to apply for naturalization?","<united-states><employment><immigration><discrimination>"
"Are encryption apps (iOS) exempt from US Export Regulations if released to the US App Store only?","<united-states><legal-terms><encryption><export><sanctions>"
"What is the legality surrounding the U.S. electoral college members becoming “faithless electors?”","<constitutional-law><us-constitution><voting><elections>"
"Client has no right to have services similar to the Services performed by Client’s staff - is it legal?","<contract-law><contract><terms-of-service><civil-law><competition>"
"Was it legal to rant against trick or treating via loudspeaker during halloween?","<united-states><freedom-of-speech>"
"What is ""reasonable wear"" (4 years and 4 months) when comes to deposit return for the property?","<united-kingdom><rental-property><property><landlord><rent>"
"Does an employee terminated for refusal to say ""Be Blessed"" have grounds for legal action?","<united-states><employment><discrimination>"
"Is it possible to renounce all responsibility for files on a web server? (Sweden)","<liability><terms-of-service><sweden>"
"Can I sell antique guns within the UK to UK residents - while being resident in the USA?","<united-states><united-kingdom><firearms>"
"Police encounter: ""Why do you think I stopped you?"" Is there any legal downside in answering ""I don't know""?","<united-states><police>"
"Can Clinton be pardoned without being charged or convicted?","<united-states><president><pardon>"
"What power do I have as a driver if my interstate route is blocked by a protest?","<united-states><travel>"
"Copyrights owner rights in case of DMCA – user block","<copyright><dmca><online-piracy>"
"In Canada, can students send emails to other students of same association?","<canada>"
"Can creed be used as a protected philosophical, but not religious belief, to prevent firing?","<discrimination>"
"How to parse this clause?","<contract-law><contract><legal-writing>"
"Screenshot of Text messages in court","<evidence><court><texting>"
"Who prosecutes a crime if it's impossible to tell which state the crime took place in?","<united-states><jurisdiction>"
"If I've been prosecuted for a crime by another country can the US prosecute me for the same crime afterwards?","<united-states><jurisdiction><double-jeopardy>"
"Can someone get protection under Double Jeopardy for a crime by arranging to be put on trial with fake evidence that is then disproven?","<united-states><criminal-law><double-jeopardy>"
"Can a founder use bylaws to prevent being fired by the board","<business>"
"Can I take legal action if an airline fails to provide vegetarian meals on flights?","<travel>"
"Can restaurants call cops on customers who leave fake ""Jesus money"" as tip?","<money>"
"Could a foreign power remove an Australian member of federal parliament by declaring them a citizen?","<australia><citizenship><parliamentary-procedure><dual-citizenship>"
"Does Nixon derailing Vietnam peace negotiations in the run up to the 1968 elections constitute treason?","<united-states><criminal-law>"
"How to handle Traffic Court ignoring basic rights","<jury><trial><washington>"
"As a startup, Should we avoid using React (reflecting on the BSD + patents license)","<united-states><intellectual-property><software><licensing><patents>"
"What part of the constitution makes the US federal agency ""Food and Drug Administration"" legal?","<us-constitution>"
"Do the laws of mathematics apply in Australia?","<australia><evidence>"
"After being pardoned, can one be forced to testify in civil and criminal cases?","<criminal-law><civil-law><fifth-amendment><pardon>"
"What methods exist to provide relief in criminal cases where the state refuses to prosecute?","<united-states><criminal-law>"
"What stops you from invoking §19.6 if a police officer attempts to seize your mobile phone?","<united-kingdom><search-and-seizure>"
"What is (or was) the difference between Louisiana's Civil Code and Revised Statutes?","<legal-history><statutes><louisiana>"
"Is it illegal to listen to Air Traffic Control transmissions in the UK?","<united-kingdom><radio><aviation>"
"What do you do if your consulate general violates the law?","<international>"
"What are the drinking age laws in Germany?","<germany><alcohol><age>"
"Do you have to obey English-only traffic signs in Toronto?","<canada><traffic>"
"How does changing a name protect against a libel suit when ""everyone"" knows who he is?","<libel>"
"If the police search my vehicle or house without my consent, and they don't find anything, what recourse is there?","<united-states><search-and-seizure><police>"
"Does a black belt have to tell the police that he/she is a black belt","<united-states><police><disclosure>"
"Is there a legal reason why fictional shows use imitation brand names?","<intellectual-property>"
"UK: Public Access Barrister vs Solicitor","<england-and-wales><solicitor>"
"When should one represent oneself in court?","<civil-procedure>"
"How to self-learn law today, like those lawyers in the past who never went to law school?","<legal-education>"
"In the past, how did lawyers learn the academic side of law?","<legal-education><legal-history>"
"When has Judicial Review not been the process used to deem an act unconstitutional?","<united-states><judicial-review>"
"What rights do foreigners have when the CBP wants to search their laptop?","<united-states><search-and-seizure><fourth-amendment>"
"What laws are there regarding being pulled over by an unmarked cop car/undercover cop?","<united-states><police><driving>"
"Does a boilerplate legal disclaimer protect authors of content on a website?","<united-states><internet>"
"Can a spyware or a virus act legally with EULA?","<united-states><united-kingdom><eula><software>"
"Intra-community civil actions in the EU","<european-union><civil-procedure>"
"Marital Rape as Defined by Indian Law","<criminal-law><indian-penal-code><rape><india>"
"Is there any difference in meaning between the Boost and MIT software licenses?","<licensing><software>"
"Can the UN Security Council authorize states to violate international humanitarian law?","<international><united-nations-charter><un-security-council>"
"Under what circumstances do you need a business license?","<united-states>"
"What is the difference between ""murder"", ""manslaughter"" and ""homicide""?","<criminal-law><homicide><murder><manslaughter>"
"Representing your own case","<indian-penal-code><india>"
"Does the WTFPL legally disclaim warranties?","<civil-procedure><licensing><public-domain>"
"What is jury nullification?","<legal-history><jury-nullification>"
"Using international waters to provide illicit activities near a country","<international><law-of-the-sea>"
"What are the differences between ""Malum In Se"" and ""Malum Prohibitum"" Laws","<legal-concepts><from-the-latin>"
"Is an English will valid if the testator dies while living in Scotland?","<england-and-wales><scotland><wills>"
"Does the gavel have a legal significance, or is it purely ceremonial?","<united-states><rules-of-court><judge>"
"Challenging jurors for cause based on beliefs in jury nullification","<united-states><jury-nullification><voir-dire>"
"How do Saudi judges decide whether or not a person has become an adult and is eligible for the death penalty?","<criminal-law><minor><capital-punishment><saudi-arabia>"
"Can a case get thrown out because of ""jury nullification?","<united-states><jury-nullification>"
"Benefits of ""I do not recall...""","<united-states><perjury>"
"How does one determine the reasons for a judge's recusal?","<united-states><judging>"
"Why 'Solicitor General', and not 'Barrister General'?","<meaning><comparative-law><legal-terms>"
"How does the law guarantee true disregard by jurors?","<trial><jury>"
"What is the legal status of ""warrant canaries""?","<united-states><freedom-of-speech>"
"If someone is cybersquatting myname.com, can I claim it back?","<internet><cybersquatting>"
"Why does the United States Supreme Court oppose cameras, when Australia's, Canada's, and UK's have permitted them?","<united-states><us-supreme-court>"
"If A makes a potentially ""defamatory"" statement to C about B, does it matter if C knows B well?","<united-states><defamation>"
"Can I waive my statutory rights?","<european-union><terms-of-service><waivers><rights>"
"If a driver is stopped by police, does the officer have the right to demand car documents?","<united-states><search-and-seizure><fourth-amendment>"
"Are there states other than Israel where judges appoint each other?","<comparative-law><constitutional-law>"
"In the United States, do pedestrians always have right of way?","<united-states><traffic>"
"What jurisdiction do remote workers fall under?","<labor-law><conflict-of-laws>"
"Translating into French a book published in the US?","<copyright><intellectual-property><translation>"
"Is it really illegal for someone who's not a postman to use a mailslot in the USA?","<united-states><mail>"
"Landlord illegally copied drivers licences; already going to court, what should I ask for?","<canada><rental-property><small-claims-court><british-columbia>"
"Legally speaking, is Elizabeth II Australian?","<australia><nationality>"
"What precautions are lawyers obligated to take with digital communication security?","<attorney-client-privilege>"
"Are there any limits on the crimes a corporation can be convicted of?","<united-states><criminal-law><corporate-law>"
"License of translation software Quran and Hadits","<copyright><licensing><indonesia><translation>"
"Government legal actions - civil or criminal?","<united-states><criminal-law><civil-procedure>"
"Is it illegal to put a license plate from another province on the front of your vehicle in Alberta?","<canada><traffic><license-plates>"
"Are there any restrictions on ""Open Access"" material?","<public-domain><academia><definition>"
"Do you need to obey an obstructed traffic sign?","<united-states><traffic>"
"Flashbangs versus destruction of evidence","<police><evidence>"
"Is asking a banker the pros and cons of linking my SSN to my bank account considered requesting legal advice in California?","<united-states><california><definition>"
"Does the Creative Commons Attribution-ShareAlike licence allow you to specify exactly how attribution must be given?","<copyright><creative-commons>"
"What rights do travellers have against unreasonable customs officers?","<united-states><canada><england-and-wales>"
"Can a natural US person hold citizenship while remaining non-juridical?","<united-states><citizenship><juridical-person><natural-person>"
"Disappearing ink on receipts: do sellers have to make the receipt that is visible at least X number of days?","<united-states><california><consumer-protection><receipts>"
"Can the US government be compelled to honor the NATO treaty?","<united-states><treaty>"
"How fast can lawmakers go from ideas to laws?","<united-states><parliamentary-procedure>"
"Can doctor's offices withhold test results for some length of time?","<united-states><privacy><health><medical><massachusetts>"
"Is a contract valid if it's in a language only the signatories speak?","<united-states><contract-law>"
"Legal Form Between Two People Starting Company","<contract-law><contract>"
"Open source company - how to protect myself from being sued?","<internet><open-source-software>"
"Do we have attempted fraud laws like we have attempted murder?","<fraud>"
"Is ""No, I got your IDs"" a valid reason to hold individuals during a voluntary stop?","<united-states><criminal-law><police>"
"""Reward"" for each biological child in prenup agreement?","<contract-law><family-law><marriage><children>"
"GDPR - reCAPTCHA with user's consent?","<gdpr><consent>"
"Why Offer Arbitration Opt-Out","<contract-law><arbitration>"
"How does shareholders' limited liability work in practice?","<liability><corporate-law><shareholders>"
"Am I responsible for my spouse's careless behavior?","<marriage>"
"How much ocean does a person with a beachhouse own and what can he do with it?","<california><property><landlord><homeownership><maritime>"
"Under what circumstances may companies require consumers to agree to secret terms?","<united-states><contract-law><contract>"
"Was defamation legal in Russian empire in the 19th century?","<legal-history><defamation><russia>"
"Can Congress legislate the structure of court rulings?","<criminal-law><civil-procedure><congress><separation-of-powers>"
"Tenant Laws Regarding Parking","<landlord><wisconsin><parking>"
"What is the meaning of ""election of remedies""?","<united-states>"
"Can a franchise owner avoid paying overtime by splitting employees between locations?","<united-states><employment><tennessee>"
"A student slipped a drug into my coffee — what are the legal ramifications of this situation?","<criminal-law><education><louisiana>"
"What constitutes 'taking an oath...of allegiance to a foreign state or a political subdivision thereof'?","<united-states><citizenship>"
"Why are toxicology reports made public?","<united-states><privacy><medical><health><public-records>"
"Is American citizenship automatic when born on US soil?","<united-states><us-constitution><citizenship>"
"Is there any way a president could be voted in by popular vote more than two terms?","<united-states><president><congress><elections>"
"Percentage guidelines for unreasonable vs reasonable attorney's fees?","<attorney-fees>"
"Borrowing Firearms for Science?","<united-states><criminal-law><texas><firearms><research>"
"Under what circumstances could law enforcement hack a server?","<united-states><police><hacking>"
"Are there surveys on the share of class action settlement that actually goes to the plaintiffs?","<united-states><class-action>"
"Is my title part of my legal name or does it hold any legal meaning?","<name>"
"How do I read a U.S. case citation and find the text of the opinion?","<united-states><case-law>"
"What does ""actual knowledge"" mean in the context of DMCA safe harbors?","<united-states><dmca>"
"Why obtain two first degrees in law, when one suffices?","<legal-education>"
"Lawyer made a key decision without consulting me. Is this normal?","<common-law><canada><negligence><lawyer>"
"Legal standing for a Police Officer to force you out of a private vehicle","<united-states><police>"
"What proportion of UK statutory instruments are passed using the negative resolution procedure?","<united-kingdom><legislature>"
"Would public chat servers be considered public spaces or communications, for recording purposes?","<internet><privacy>"
"In Canada and England & Wales, why' 'versus' pronounced as 'and'?","<canada><england-and-wales><australia><new-zealand><singapore>"
"What're the drawbacks of uniformising the names of Canada's Superior Provincial Courts?","<canada>"
"Why *must* a defendant be present during a criminal trial?","<united-states><criminal-law><trial><sixth-amendment><legislative-intent>"
"Is trial courtroom layout prescribed by rule or law?","<united-states><rules-of-court><court><trial>"
"Would I have a reasonable cause of action to consider suing a science centre for violating disability rights law?","<united-states><civil-law><disabilities>"
"Are residential lease durations in Bay Area meaningless?","<united-states><california><residential-lease><damage-mitigation><breaking-the-lease>"
"Is it legal for landlord to prohibit subleasing, under Texas law?","<united-states><residential-lease><damage-mitigation><sublease><texas>"
"In England and Wales, how can a plaintiff remain private and confidential?","<england-and-wales><privacy>"
"Ethical Hacking","<united-states><hacking><digital-forensics>"
"Is there, in any jurisdiction, an hybrid between the ""loser pays"" rule and the ""american rule""?","<legal-fees>"
"Does a Creative Commons license allow me to record a cover of a song recording?","<united-states><copyright><creative-commons>"
"Use of the RECAP browser extension when accessing PACER","<pacer><recap><court-records><free-law-project>"
"2 speeding tickets or just 1 for driving a long distance above limit and being caught in 2 radars?","<speeding>"
"Are websites legally obligated to provide a non-javascript login page?","<internet>"
"Is the judge allowed to nullify laws?","<jury-nullification><california><judging><judge>"
"Am I legally obligated to get a driver's license after moving?","<united-states><driving><washington><arizona>"
"Is the law of unjust enrichment based on an 'absence of basis' or 'unjust factors' approach?","<united-kingdom><england-and-wales><common-law><unjust-enrichment>"
"What laws apply to transgender individuals using toilets and locker rooms?","<united-states>"
"In California, what happens if one spouse names a third party as their sole life insurance beneficiary?","<united-states><california><community-property>"
"How can you tell if you have to follow a police officer's instructions?","<united-states><police>"
"Is the prohibition of narcotics mandated by an international treaty?","<international>"
"Which aspects of human-subjects research rules are actually laws rather than conventions?","<united-states><research>"
"Small business claims absent a contract","<business><claims><florida>"
"Liability for knowing about bribe offered by a channel partner","<united-states><corporate-law><bribery>"
"How does the EC Regulation on Insolvency Proceedings address cooperation between between EU and non-EU insolvency courts?","<european-union><international><bankruptcy>"
"Are CuddleFix participants engaged in prostitution?","<criminal-law><definition><prostitution>"
"Invalid information in Impressum on German web site","<internet><european-union><germany>"
"For an appellate court, how does 'burden of proof' differ from 'standard of review'?","<civil-procedure>"
"Is it illegal for someone in the USA to access Sci-Hub?","<united-states><copyright><intellectual-property>"
"Does an alchemist have a duty to disclose if they transmuted their gold?","<united-states><money>"
"Can a Presidential pardon nullify a search warrant?","<united-states><criminal-law><us-constitution><search-and-seizure><pardon>"
"How is conceding a client's guilt different from a guilty plea?","<criminal-law><plea>"
"Is a supermajority requirement for raising taxes constitutional?","<constitutional-law><tax-law>"
"What legal reason is there to publicize Michael Cohen's client list?","<privacy><first-amendment><attorney-client-privilege><political>"
"Can Congress issue a legislative pardon?","<united-states><criminal-law><constitutional-law><us-constitution><pardon>"
"My employer moved me onto a new payroll. Do I need a new employment contract?","<united-kingdom><employment>"
"What's with unexpected cancellation fees?","<contract-law>"
"Can employer claim ownership of intellectual property made while not at work?","<contract-law><intellectual-property><employment><ownership>"
"How does GDPR affect sports statistics?","<data-protection><gdpr>"
"Does the IRS have authority to extend the filing deadline?","<united-states><tax-law>"
"Disclosing prior inventions to company before starting work","<contract-law><intellectual-property><employment>"
"Is there a loophole in the GPL allowing binary-only distribution?","<gpl>"
"Does ripping up the only signed contract form invalidate it?","<united-states><contract><signature>"
"Is it normal, or at least precedented, to require an attorney to publicly divulge his/her client list in a crime-fraud prosecution?","<attorney-client-privilege>"
"GDPR and deleting users from wiki changelogs","<gdpr><website>"
"GDPR treatment of a list of phone numbers","<gdpr>"
"Can a company suddenly start to enforce a trademark after years of neglect?","<trademark>"
"GDPR - Right of Access From Processor","<data-ownership><data-protection><gdpr>"
"Are ""slavish copies"" of public domain work in the public domain?","<united-states><copyright><public-domain>"
"Am I required/permitted to disclose a security risk at a company I do not work for?","<civil-law>"
"Patents and 'wild' organisms","<intellectual-property><environmental><animals>"
"How can felons be denied Constitutional rights?","<united-states><us-constitution><second-amendment>"
"Can communication companies simply decline to record communication data?","<united-states><data-storage>"
"Is an ""unmarried with no dependents"" employer or higher education requirement discrimination?","<discrimination>"
"If no licence is distributed with an application/source code, what license applies by default if any?","<licensing>"
"Quebec language law and ""French First"" requirement","<canada><business><software><employment>"
"Copyright issues with grammar literature quotations on ELL StackExchange","<copyright>"
"does pumping bad gas imply that we're required to return to that service station for the repair?","<warranties>"
"At what age can one live alone (in Greece)?","<minor><age>"
