Title,Tags
"Should I provide an opinion on a graduate school candidate without being asked by the candidate?","<ethics><application>"
"Asked editor for review prolongation to do further experiments, can't meet deadline. What do?","<publications><peer-review><editors>"
"What address to put in bibliography for Springer (and others)?","<citations>"
"Citing references consistently","<citations>"
"I have an accepted conference paper with a major error in it, should I ask for it to be changed?","<publications><conference>"
"Is it acceptable for me (an undergrad) to call professors and other research professionals by their first names?","<etiquette><professors><united-states><research-undergraduate><personal-name>"
"What should I do when a former student tells me about misconduct from one of their current TAs?","<ethics><teaching><diversity>"
"Self-censorship to prevent grievance being filed by classmate","<undergraduate><presentation><academic-freedom>"
"Credit load for Grad courses vs Undergraduate courses for professors","<masters>"
"Motivation letter for PhD application","<phd><graduate-admissions>"
"Does recording video of a scientific presentation violate the privacy of a PhD student?","<phd><advisor><supervision><privacy>"
"Hypothesis for an engineering project that can't be tested due to time constraints","<thesis><engineering>"
"What should a TA do if they cannot do all of the assigned homework for a class?","<teaching-assistant>"
"Studying strategies for a full-time working mathematician","<mathematics><independent-study>"
"What to do about referral for student I would not recommend?","<advisor><recommendation-letter><students>"
"Is there any way to find changes between two revisions of a book?","<writing><books><publishers><translations><medicine>"
"Submission procedure for letters of recommendation","<recommendation-letter>"
"Giving up good position because of studies","<career-path><job><masters>"
"Attitudes towards self-plagiarism","<publications><journals><plagiarism><self-plagiarism>"
"Should you cite somebody's Transfer Report? (Confirmation Report)","<phd><citations><thesis><grey-literature>"
"What do the Dutch academic titles ""prof.dr.dr.h.c.ir."" mean?","<professors><titles>"
"How to get into research jobs after working in corporate technical jobs","<career-path><academic-life><research-assistantship>"
"Extended scientific abstract: should it include full results?","<research-process><conference><abstract>"
"Is it appropriate for a prospective PhD student to contact phd students at a target school?","<phd><graduate-admissions><etiquette>"
"Overlapping sentences in methodology descriptions in separate journal articles - plagiarism?","<publications><plagiarism><science><self-plagiarism>"
"After an unsuccessful first PhD position in experimental research, how can I get accepted to another program?","<phd><application><transfer-student>"
"Is it acceptable that a teacher assistant encourage students to read his authored materials too?","<ethics><teaching-assistant>"
"Can post-doc inquiries be parallel?","<career-path><postdocs>"
"I am interested in graduate studies, but I was dismissed from my undergraduate program for poor grades. Where do I go from here?","<graduate-admissions><grades><health-issues><gpa>"
"What to do when research leads to poor results?","<publications><independent-researcher><negative-results>"
"Is it ok to list reviewing experience in a resume when you don't have a PhD?","<peer-review><job-search><cv><industry><impact-factor>"
"Proof error found in accepted conference paper - what to do?","<publications><conference><errors-erratum>"
"Is it bad form to use the word exciting in a paper, when discussing other people's results?","<publications><writing><writing-style>"
"Can I use published data to do my analyses and publish?","<publications>"
"Should I spend my summer as an independent researcher?","<research-process><masters><independent-researcher>"
"Electronic supplementary materials for scientific journals","<journals><paper-submission><review-articles><latex>"
"Grading curves in quantitative subjects","<united-states><grading><stem>"
"Harsh marking - is it worth complaining?","<etiquette><exams><academic-life>"
"Is it a good idea to omit part of a multiple surname for publications?","<publications><personal-name>"
"I like my supervisor but not how he does things; What do I do?","<phd><research-process><supervision><methodology>"
"Been asked to peer review, unsure as to qualifications?","<peer-review>"
"Which publication information should be mentioned in CV : Online first, or volume(issue)?","<publications><cv><online-publication><bibliometrics>"
"Citing paragraphs with multiple references","<citations><citation-style>"
"When should I introduce a reference?","<citations><citation-style>"
"What are common questions in an interview for a faculty position (W2/W3) in Germany and who is part of the panel?","<application><professors><faculty-application><germany>"
"PhD hopping due to professional but non-research issues","<phd><application><administration><visa><abroad>"
"Are posters useful for experienced researchers?","<publications><conference><poster>"
"What's a good way to prevent students from saying I lost their paper?","<teaching><students><teaching-assistant>"
"How to get SCI impact factor from other than Journal site","<science><impact-factor><social-science>"
"I got accepted to PhD program, but I am not sure with whom I want to work. Is it bad to change advisors?","<phd><etiquette><united-states>"
"How to set goals when the challenge is to continually, gradually improve?","<learning>"
"Using first person in literature recommendations in a masters thesis?","<writing>"
"New postdoc and I am asked to draft a whole plan","<phd><postdocs>"
"Is it possible to guess the purpose of my potential PhD supervisor inviting me to lunch?","<graduate-admissions>"
"Is it self-plagiarism to summarise a topic in the introduction of two of your papers using similar references and examples?","<publications><plagiarism><self-plagiarism>"
"Become researcher after PhD at 40","<research-process><career-path><academic-life><independent-researcher><age>"
"Interviewing for a lecturer position in the UK","<interview><united-kingdom><lecturer>"
"Differences between lit review in dissertation and articles","<thesis><literature-review>"
"How does one teach problem solving?","<teaching><computer-science>"
"How to read a research paper at faster rate?","<phd><supervision>"
"How to deal with supervisor who required me to share all my work with him?","<phd><advisor>"
"Would being a teaching assistant influence your research?","<phd><teaching-assistant><working-time>"
"Which approach is better for publishing in good journals?","<publications><phd><journals>"
"Finished a research paper and feel horrible now","<publications><research-process><emotional-responses>"
"Applying for a new doctoral program after expulsion","<phd><graduate-school><legal-issues><disciplinary-action><expulsion>"
"Is it okay to include a simplified and easy version of a result already proved?","<publications><ethics>"
"Wrong citation? What should I do?","<citations>"
"Do I need to translate Works Cited at the end?","<citations><journals><citation-style><translations>"
"UK Postdoc - Is salary negotiation even possible?","<postdocs><united-kingdom><salary>"
"Cutoff for a paper ""in progress"" on CV","<publications><phd><cv>"
"Publishing a framework review","<computer-science><publishability>"
"On citing common knowledge and giving credit to the 'right' authors","<citations>"
"How to prepare for attending first conference as an undergraduate?","<conference><research-undergraduate>"
"Special Needs student with disruptive behavior (racial slurs towards teacher)","<teaching><disability>"
"Commercial publication of your PhD thesis","<publications><thesis><books><publishers>"
"Researchers had a paper retracted due to plagiarism and no one at their university is aware of it","<plagiarism><research-misconduct><retraction><whistleblowing>"
"How to find collaborators for a research project(paper or a series of papers)?","<publications>"
"Do you necessarily need to wait one year before attending a PhD in the US?","<phd><graduate-admissions><united-states><deadlines>"
"How do I decide whether I should do a Master Degree or not?","<masters><computer-science>"
"On the originality of a master's thesis topic","<research-process>"
"Transitioning from engineering to research as an undergraduate RA","<research-undergraduate>"
"When to refer to a paper as ""seminal""","<citations><etiquette><introduction>"
"How to find a co-author?","<publications><research-process><authorship>"
"Scientific authorship: including a former lab member who collected (unused) pilot data?","<publications><authorship>"
"How to write a ""Related Work"" section in Computer Science?","<publications><writing>"
"How to deal with classes that I must cancel due to conference travel?","<conference><teaching><travel>"
"How to deal with people judging your 'overproductiveness'?","<publications><interpersonal-issues><productivity>"
"Listing rudimentary language proficiency in an application in that country despite English being working language","<phd><application><language><international-students><international>"
"Supporting ESL Graduate Students","<language>"
"Averaging exam scores with very different means/distributions","<exams><grading>"
"Providing Methodological Support to Colleagues Outside One's Expertise a Career Killer?","<career-path><early-career>"
"How do I determine if a paper has undergone anonymous peer review of its statistical analysis?","<peer-review>"
"Discouraged from giving A's, but students are doing excellent work, what can a professor do?","<grading><assessment>"
"Cite a paper currently under review","<publications><citations><paper-submission>"
"Parents attending thesis defense?","<thesis><masters><etiquette><united-states><defense>"
"Importance of Math Subject GRE","<graduate-admissions><research-process><graduate-school><grades><gre>"
"Why are some papers copy-protected?","<publications>"
"How to recruit PhD students when industry pays so much more?","<phd><industry><salary><recruiting>"
"Why don't Universities pay PhD students more?","<graduate-school><salary><contract><labor-union>"
"Do German universities take mid-career international students for PhDs?","<graduate-admissions><germany><international-students>"
"Is it acceptable to write a scientific paper on an algorithm if better algorithms already exist?","<publications><computer-science><writing>"
"Should a translated thesis get a new DOI?","<publications><thesis><preprint><doi>"
"Acknowledged for nonexistent contribution?","<publications><postdocs><acknowledgement><china>"
"Web Service to fetch article citations","<citations><tools><repository>"
"During an application/interview should an applicant justify leaving a current faculty position (pre-tenure)?","<professors><application><job-search><tenure-track><interview>"
"How to demonstrate mastery of courses not taken during undergraduation","<graduate-admissions><undergraduate>"
"Should my references be famous if I want to get into top schools for PhD?","<recommendation-letter>"
"How does the ranking of a university relate to a future career in mathematics?","<phd><career-path><university>"
"Guidlines for keeping adminstrative paperwork","<paperwork>"
"Contacting Faculty While Applying For PhD programmes","<graduate-admissions>"
"Publishing DOIs instead of traditional references?","<publications><citations><doi>"
"I'd like to use a figure from a paper; what's the best way to do this?","<publications><copyright><graphics>"
"What is the average number of articles written per author in a year and has it increased recently?","<journals><citations><productivity><bibliometrics>"
"Short CV and publication list","<cv>"
"Are academic book buyers legitimate?","<ethics><books>"
"Is it ethical for a journal to request substantial payment for publishing a paper?","<publications><ethics>"
"Are books and professional society memberships allowable expenses under US federal grants?","<funding><books><professional-association>"
"How big of an advantage are publications for Applied Mathematics grad school applications?","<graduate-admissions><publications><application><reputation>"
"Is copying an image from a previous paper of mine and citing its source considered self-plagiarism or unprofessional?","<publications><plagiarism><graphics><self-plagiarism>"
"Feasibility and procedure for getting graduate admission in CS with non-CS-related engineering background?","<graduate-admissions><computer-science><changing-fields>"
"Gender transition as a starting faculty member: a terrible idea?","<job><faculty-application><work-life-balance><gender>"
"D.Eng. or Ph.D. on a degree?","<phd><career-path><postdocs><physics><degree>"
"How can I overcome feelings of unworthiness after finding mistakes in my research?","<research-process><errors-erratum><emotional-responses>"
"CS PhD application with low GPA but extensive research experience","<graduate-school><graduate-admissions><masters><grades>"
"Can I publish parts of the Ph.D thesis as a paper in a journal?","<phd><publications><journals><thesis>"
"Should one include irrelevant background on CV after career change?","<cv>"
"Choice of personal pronoun in single-author papers","<publications><writing><writing-style><grammar>"
"Is it possible to attend graduate school in pure math after undergrad in CSE?","<graduate-admissions><mathematics><changing-fields>"
"What to check when examining paper proofs?","<publications><writing><proofreading>"
"How does shifting of jobs affect designation and tenure in academia?","<professors><tenure-track>"
"What information should I include in a letter of support for a grant?","<writing><funding>"
"Is there a journal that publishes slides together with the text?","<publications><journals><supporting-information>"
"How can I protect my loose leaf textbooks?","<books>"
"How to follow up with a professor on graduate school admissions decision","<graduate-admissions>"
"What's the point of maintaining a CV after tenure?","<career-path><professors><cv><tenure-track>"
"Is it acceptable for a student to ask a professor to be included as a co-author on the professor's paper?","<research-process><etiquette><authorship>"
"How do professors learn how to write letters of recommendation?","<recommendation-letter>"
"Who ""owns"" a project idea after a grant application is rejected or declined?","<funding><collaboration><rejection><science><intellectual-property>"
"As an undergraduate, how risky is it to aim for academia?","<graduate-admissions><career-path><computer-science><undergraduate>"
"In a formal paper, should I censor ""brainf**k"", the name of a programming language?","<publications><computer-science>"
"Citation for a processor instruction set?","<citations><computer-science>"
"What does it mean when a professor says that he'll pay me as a 'mission' for an internship?","<funding><germany><internship><summer-school>"
"How closely can I follow a cited mathematical derivation in my PhD dissertation?","<citations><thesis>"
"Letter of recommendation from Post-Doc or Professor","<recommendation-letter>"
"Is it professional to have a ""cited by"" section of a personal website?","<citations><website>"
"How to be creative in doing research?","<research-process>"
"Should a paper be reviewed in entirety, if the introduction contains plagiarized passages?","<peer-review><ethics><plagiarism>"
"Supervisor not Constructive","<supervision>"
"What is total number of PhDs globally? How many graduate each year?","<phd><reference-request>"
"What is the difference between ""introduction"" and ""motivation"" sections","<publications><writing>"
"What is a legal and allowed method of getting a picture from Internet to be used in the cover of my thesis?","<thesis><graphics>"
"Dealing with students who sent email with empty body but the homework attached","<etiquette><email><students><international-students><homework>"
"Can I patent work after I have published a paper about it?","<publications><patents>"
"Can authors from certain origins really not know about the gravity of plagiarism?","<ethics><plagiarism><international><asia>"
"Equivalent of 'above/below the bar'","<job>"
"Online tool to convert plain text references into list of PubMed IDs or DOIs","<citations>"
"What incentive does a professor have to allow a student to enroll in a course that is already full?","<professors><undergraduate><administration>"
"Help me understand plagiarism concerning computer programming","<etiquette><computer-science><plagiarism>"
"Should I discourage using messaging apps for research group communication?","<research-process><facebook>"
"Evidence for/against practical exams and their ""added stress""","<teaching><exams><assessment><emotional-responses>"
"Does ""bad credit"" affect postdoc application in math?","<job-search><postdocs>"
"If you know a family member who is much more qualified and capable in mathematics than you are, should find another field of specialisation?","<mathematics><career-path><academic-life>"
"Is it good syntax to thank the reviewer for every comment in peer review?","<peer-review>"
"What to say when a first year PhD student can't handle basic courses?","<phd><coursework>"
"Is it okay to work on a research project with a professor at a different university, in addition to main PhD project?","<phd><social-science>"
"Joint papers as PhD student","<publications><phd><authorship>"
